frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,768187.312691,219227.000000,0.000000
4,868485.322113,257535.000000,0.000000
8,722399.545632,282399.000000,0.000000
16,738122.033790,214251.000000,0.000000
32,801329.030731,304573.000000,0.000000
64,522168.903498,260287.000000,0.000000
128,1250435.892705,292536.000000,0.000000
256,689918.975234,208689.000000,0.000000
512,1270834.917398,307575.000000,0.000000
1024,779807.925475,300226.000000,0.000000
2048,436148.993458,174342.000000,0.000000
4096,963036.576721,319263.000000,0.000000
8192,2099368.690889,306885.000000,0.000000
16384,539613.531322,105809.000000,0.000000
32768,2143433.242299,302884.000000,0.000000
65536,1960152.615057,171895.000000,0.000000
