frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1862634.881098,283926.000000,12.000000
4,991119.919562,280068.000000,229.030566
8,1334203.979674,263010.000000,67.549981
16,1491484.446713,265762.000000,4814.620234
32,1422844.178488,298361.000000,985.028934
64,1973809.781278,290377.000000,7061.901656
128,2075235.068286,288259.000000,82422.028718
256,1811490.643511,299557.000000,1408.379565
512,1803541.689076,294450.000000,283649.827532
1024,1749655.093092,303680.000000,146568.174537
2048,2280614.004631,302264.000000,163038.173751
4096,1703278.065521,285740.000000,581702.207405
8192,2053570.810923,286523.000000,183901.851739
16384,1170568.608914,157022.000000,364731.654735
32768,2320727.783257,274231.000000,1939075.431797
65536,7196047.225994,303444.000000,6733010.875579
