frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,743261.290075,275626.000000,0.000000
4,568685.169639,242270.000000,0.000000
8,987092.650341,271348.000000,0.000000
16,278428.306873,132792.000000,0.000000
32,501793.111713,257656.000000,0.000000
64,333501.909768,147532.000000,0.000000
128,640110.406839,272989.000000,0.000000
256,787884.802060,266253.000000,0.000000
512,781829.379043,191704.000000,0.000000
1024,1132313.275576,200583.000000,0.000000
2048,1623924.287064,294085.000000,0.000000
4096,2232667.622917,290414.000000,0.000000
8192,286807.649305,85846.000000,0.000000
16384,422575.637814,101722.000000,0.000000
32768,1712335.326381,199485.000000,0.000000
65536,1521164.065521,245121.000000,0.000000
