frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,330118.370077,264394.000000,78.905006
4,370956.898225,230229.000000,23.345235
8,411723.799313,216060.000000,82.067046
16,175733.282388,122913.000000,76.824475
32,826328.280939,289719.000000,5059.398581
64,477635.067813,244063.000000,645.234841
128,387655.838660,219497.000000,15737.809060
256,280907.888586,106976.000000,697.327039
512,759413.908788,280323.000000,42308.606276
1024,888642.026461,323467.000000,27338.710357
2048,568652.773344,269565.000000,76550.618495
4096,404094.708510,118156.000000,3255.871005
8192,1073348.450304,315253.000000,529280.885858
16384,631185.354760,175583.000000,601330.303432
32768,203231.061356,96748.000000,165748.901737
65536,1523652.890879,281878.000000,1153442.262138
