frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,751279.431736,354902.000000,0.000000
4,325037.664028,211556.000000,0.000000
8,107480.268403,65133.000000,0.000000
16,92941.899034,63866.000000,0.000000
32,180166.332737,108110.000000,0.000000
64,375472.882631,185992.000000,0.000000
128,410452.108726,268796.000000,0.000000
256,141009.969240,108195.000000,0.000000
512,328169.529265,269495.000000,0.000000
1024,403613.205195,209485.000000,0.000000
2048,1027701.447533,535032.000000,0.000000
4096,306895.623266,198640.000000,0.000000
8192,312360.302630,232267.000000,0.000000
16384,149773.906242,93135.000000,0.000000
32768,413231.852158,150258.000000,0.000000
65536,581516.259651,239162.000000,0.000000
