frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,107868.840496,70367.000000,17.944358
4,195411.335037,88903.000000,82.861330
8,412571.880629,298807.000000,56.524331
16,235534.347183,113885.000000,291.590466
32,329652.363545,200769.000000,159.505486
64,488499.490554,315618.000000,365.723940
128,155148.050113,83271.000000,2945.621327
256,896992.053647,421559.000000,786.558326
512,263002.736341,112895.000000,4737.032510
1024,188934.852100,132047.000000,2476.219901
2048,626063.549105,284603.000000,304890.041148
4096,518420.432441,295178.000000,33441.352305
8192,154382.151044,71126.000000,70579.282343
16384,1033582.777390,483957.000000,439270.053769
32768,239212.297199,95083.000000,174695.700236
65536,544338.259142,278085.000000,0.000000
