frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,360743.877913,265474.000000,37.815341
4,118860.116296,98500.000000,231.062762
8,188005.507353,94115.000000,31.749016
16,317254.374922,221004.000000,98.590060
32,281496.822964,199720.000000,444.046169
64,358079.296499,270585.000000,366.871912
128,241198.872551,157170.000000,2178.464138
256,213078.692147,151154.000000,354.664630
512,256973.322341,199311.000000,1966.564517
1024,492679.649813,230388.000000,3250.409974
2048,327508.175794,256876.000000,41268.147705
4096,375768.433258,202921.000000,178095.494898
8192,877127.130026,440629.000000,441279.891320
16384,238666.710119,159397.000000,213164.510362
32768,1119122.857949,575954.000000,512848.597196
65536,217992.895320,94032.000000,105472.885264
