frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,218823.855137,113307.000000,0.000000
4,1106668.718271,321561.000000,0.000000
8,404188.313845,251737.000000,0.000000
16,353195.358629,225487.000000,0.000000
32,608305.981815,287671.000000,0.000000
64,224513.718752,116958.000000,0.000000
128,349926.163216,210398.000000,0.000000
256,669914.318050,283777.000000,0.000000
512,147536.326900,68585.000000,0.000000
1024,648208.666994,315291.000000,0.000000
2048,864552.964218,296889.000000,0.000000
4096,774767.979864,311624.000000,0.000000
8192,773939.577519,283720.000000,0.000000
16384,493773.626567,138951.000000,0.000000
32768,944093.968334,260723.000000,0.000000
65536,1200799.749248,271746.000000,0.000000
