frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,47341.952991,18340.000000,18.973666
4,195544.765931,112531.000000,54.671748
8,130287.734849,77049.000000,34.088121
16,282751.409353,152120.000000,46.840154
32,327369.235300,232683.000000,54.313902
64,310073.236564,275558.000000,202.319055
128,557331.937746,287684.000000,421.267136
256,189645.101690,109398.000000,1523.646284
512,478175.520120,296950.000000,9656.698659
1024,126604.652896,61081.000000,4224.342907
2048,267493.091247,188805.000000,18628.072847
4096,162560.379133,94383.000000,12554.588046
8192,248566.748937,139793.000000,83712.783313
16384,575437.841129,246677.000000,340055.504725
32768,83828.853153,45928.000000,52797.067295
65536,169798.059662,76379.000000,146410.113729
