frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,143249.866576,33713.000000,66.264621
4,146510.604312,89867.000000,36.918830
8,739521.325575,254020.000000,359.061276
16,331200.754081,201769.000000,383.914053
32,466010.065004,227179.000000,390.634100
64,602391.020705,284177.000000,36517.454744
128,908083.849774,286087.000000,397.915820
256,1040350.086872,284599.000000,122625.423901
512,870748.417867,311644.000000,219411.187839
1024,954305.895460,306498.000000,17233.003685
2048,1179765.663423,281804.000000,90366.690550
4096,1089699.139316,145726.000000,94373.542140
8192,1143401.196326,180972.000000,606248.977047
16384,1150466.450385,250369.000000,571112.015725
32768,3257774.269153,204342.000000,1890982.945231
65536,439848.744534,60235.000000,154572.802177
