frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,254759.004330,101079.000000,14.000000
4,214940.720919,184717.000000,43.829214
8,205589.649978,82794.000000,117.885538
16,621380.971674,266138.000000,389.205601
32,1249303.385119,320691.000000,296.969695
64,674270.516521,300636.000000,44711.233521
128,835545.238803,270924.000000,5090.010118
256,534440.193571,257123.000000,7312.266680
512,525232.720596,137322.000000,21666.581433
1024,863129.741400,287224.000000,91177.627865
2048,876642.552172,256443.000000,32497.441715
4096,832528.861526,324523.000000,13431.829883
8192,1246004.953535,263818.000000,878225.792182
16384,936123.035123,281940.000000,308692.497449
32768,462747.035545,134879.000000,219969.190181
65536,1513024.010147,279350.000000,1319430.279902
