arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,460116.5755881872
30.0,4.639,32768,1264257.9411563925
30.0,5.649,4096,1111251.4364553145
30.0,7.918,512,456720.5856866975
30.0,16.772,64,246655.68416519414
