arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,1232650.3285757888
24.0,4.639,32768,2504062.058635528
24.0,5.649,4096,4532737.212171802
24.0,7.918,512,4108260.8158661253
24.0,16.772,64,3949387.8234032677
