arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,2647095.439463413
20.0,4.639,32768,5846711.791292777
20.0,5.649,4096,6071951.538025974
20.0,7.918,512,5837184.977076108
20.0,16.772,64,6020114.387735834
