arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,112705.68201293136
36.0,4.639,32768,136856.33946222585
36.0,5.649,4096,154563.8203008712
36.0,7.918,512,52683.51061764962
36.0,16.772,64,15305.908434326922
