arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,503211.68578939023
30.0,4.639,32768,5708116.5122966785
30.0,5.649,4096,922073.0861997871
30.0,7.918,512,392072.24686911976
30.0,16.772,64,539658.510052422
