arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,8114972.223111241
20.0,4.639,32768,7588510.149025631
20.0,5.649,4096,6090439.962499343
20.0,7.918,512,6315160.393522559
20.0,16.772,64,6078407.3688906375
