arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,14321769.947434256
30.0,4.639,32768,2607573.349505053
30.0,5.649,4096,1218911.4354710109
30.0,7.918,512,583384.9612348608
30.0,16.772,64,410558.7985928447
