arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,385639.84478266764
38.0,4.639,32768,493897.85996296845
38.0,5.649,4096,240545.13586643152
38.0,7.918,512,33764.06012315462
38.0,16.772,64,12316.839204925913
