arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,1907240.4385619555
40.0,4.639,32768,1493937.1492070877
40.0,5.649,4096,163969.12717947853
40.0,7.918,512,33356.81718929431
40.0,16.772,64,11306.134927551502
