arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,524602.8748586877
26.0,4.639,32768,3257790.799247091
26.0,5.649,4096,3085103.91176051
26.0,7.918,512,2781520.823499979
26.0,16.772,64,2717008.2917617313
