arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,911163.5077690502
32.0,4.639,32768,137762.84720852715
32.0,5.649,4096,411933.3994421914
32.0,7.918,512,90538.81044612857
32.0,16.772,64,49568.27666966041
