arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
26.0,4.073,262144,5575473.648629146
26.0,4.639,32768,9712566.185381493
26.0,5.649,4096,8554547.637937145
26.0,7.918,512,7129924.098783731
26.0,16.772,64,7505041.886053468
