arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,825125.1929780111
36.0,4.639,32768,407131.2296889051
36.0,5.649,4096,115280.30164776635
36.0,7.918,512,47759.24524110489
36.0,16.772,64,14929.918050679315
