arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,3549005.424370749
28.0,4.639,32768,2551331.8695069836
28.0,5.649,4096,1669156.6568156506
28.0,7.918,512,1219442.8909518477
28.0,16.772,64,1590584.3425357863
