arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,905726.8265691373
36.0,4.639,32768,527107.0427721489
36.0,5.649,4096,274646.8241960937
36.0,7.918,512,51083.44580194253
36.0,16.772,64,16287.371611159364
