arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,1905122.2972665036
26.0,4.639,32768,1961754.490604775
26.0,5.649,4096,2918965.068093313
26.0,7.918,512,2234721.2877115123
26.0,16.772,64,2350261.0608155853
