arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,450751.628988737
40.0,4.639,32768,1207232.450779882
40.0,5.649,4096,193515.66234028706
40.0,7.918,512,31657.647369948387
40.0,16.772,64,12165.092847981063
