arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,4251844.534240051
34.0,4.639,32768,349984.15878579416
34.0,5.649,4096,288476.9922628146
34.0,7.918,512,60116.847630260854
34.0,16.772,64,25812.669369904383
