arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,1675357.5293578382
28.0,4.639,32768,5117416.691650486
28.0,5.649,4096,1602543.2778499306
28.0,7.918,512,1173496.2499880432
28.0,16.772,64,1309569.1803810901
