arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,5313389.221216906
20.0,4.639,32768,7069428.574189501
20.0,5.649,4096,5811646.5472136205
20.0,7.918,512,5703923.630637686
20.0,16.772,64,6258395.597413286
