arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,2083389.4498578513
38.0,4.639,32768,986290.168840793
38.0,5.649,4096,168067.43102695417
38.0,7.918,512,39333.74505434233
38.0,16.772,64,12871.152512498638
