arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,12114851.262409993
22.0,4.639,32768,5196361.801955383
22.0,5.649,4096,3336426.0628073267
22.0,7.918,512,4330789.010590911
22.0,16.772,64,5199607.309391354
