arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,1428355.7070862986
22.0,4.639,32768,6844639.278121456
22.0,5.649,4096,5366979.831366986
22.0,7.918,512,5022593.464302282
22.0,16.772,64,4953639.263171169
