arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,3202113.8023407287
24.0,4.639,32768,3726443.362909867
24.0,5.649,4096,4245673.831484703
24.0,7.918,512,4019823.902209399
24.0,16.772,64,3659702.066808308
