arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,1740808.3411185737
34.0,4.639,32768,824294.4083893812
34.0,5.649,4096,295014.2566605892
34.0,7.918,512,40928.588688104064
34.0,16.772,64,24681.531820371278
