arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,3302688.459454661
28.0,4.639,32768,6542033.772061254
28.0,5.649,4096,816968.6831488707
28.0,7.918,512,1729045.8447094455
28.0,16.772,64,1382199.882317677
