arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,153104.49795482823
38.0,4.639,32768,2431683.9499328444
38.0,5.649,4096,97996.35271274131
38.0,7.918,512,34628.383387042486
38.0,16.772,64,13692.695972670977
