arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,356282.00291622925
38.0,4.639,32768,336631.60073884926
38.0,5.649,4096,131871.92872252988
38.0,7.918,512,51008.857946439064
38.0,16.772,64,13454.173850519399
