arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,202390.85418318684
38.0,4.639,32768,280802.76311674714
38.0,5.649,4096,180707.52788414765
38.0,7.918,512,36203.287309303836
38.0,16.772,64,11526.617977533566
