arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,1305712.469408177
40.0,4.639,32768,1085673.8578265575
40.0,5.649,4096,98876.77192344014
40.0,7.918,512,31551.360018230593
40.0,16.772,64,12584.222383604003
