arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,4319290.435011172
20.0,4.639,32768,8888834.35535228
20.0,5.649,4096,6933476.957606696
20.0,7.918,512,5846389.601767488
20.0,16.772,64,6117297.381577587
