arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,1996422.2899161389
20.0,4.639,32768,2940386.880896288
20.0,5.649,4096,5435876.348556965
20.0,7.918,512,6079107.399214378
20.0,16.772,64,5873708.51608394
