arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,4346988.046079837
36.0,4.639,32768,1099404.827227896
36.0,5.649,4096,278357.50537752704
36.0,7.918,512,54677.05049652916
36.0,16.772,64,16570.70614065677
