arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,6132096.734103679
32.0,4.639,32768,926093.6646770671
32.0,5.649,4096,312684.2594103515
32.0,7.918,512,99105.50577541089
32.0,16.772,64,179206.60789435194
