arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,6901605.04519369
20.0,4.639,32768,6811832.536262103
20.0,5.649,4096,6769271.523717895
20.0,7.918,512,6307032.425714569
20.0,16.772,64,6226526.960422078
