arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,412988.7333269517
40.0,4.639,32768,456867.55725264625
40.0,5.649,4096,185373.27487801472
40.0,7.918,512,28146.639923799074
40.0,16.772,64,11593.570459526263
