arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,20831286.531638246
36.0,4.639,32768,1480391.4640803628
36.0,5.649,4096,232601.8588253327
36.0,7.918,512,59329.79433640403
36.0,16.772,64,16331.318532194515
