arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,9706741.486416593
20.0,4.639,32768,6491862.02293741
20.0,5.649,4096,6045673.001118569
20.0,7.918,512,6573874.400998547
20.0,16.772,64,6037363.369903455
