arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,3436097.0875390004
32.0,4.639,32768,4945577.540086799
32.0,5.649,4096,422313.83414470335
32.0,7.918,512,177197.7128181964
32.0,16.772,64,30592.97999541725
