arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,30122711.900554024
26.0,4.639,32768,3809017.500789147
26.0,5.649,4096,2495502.970943934
26.0,7.918,512,2960426.28792544
26.0,16.772,64,2493406.9887693827
