arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30.0,4.073,262144,1934375.4900690818
30.0,4.639,32768,3891814.6217585956
30.0,5.649,4096,1379335.7872530532
30.0,7.918,512,1389500.7204510546
30.0,16.772,64,1614223.0831124303
