arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,4837493.358518645
22.0,4.639,32768,5765687.593104226
22.0,5.649,4096,6042818.428157841
22.0,7.918,512,4537272.7719064895
22.0,16.772,64,4825729.783765768
