frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
2,533581.260407,533581.260407,533581.260407,533581.260407,533581.260407,533581.260407,12107.000000,12107.000000,12107.000000,12107.000000,12107.000000,12107.000000
512,1104219.507804,1104219.507804,1104219.507804,1104219.507804,1104219.507804,1104219.507804,18895.000000,18895.000000,18895.000000,18895.000000,18895.000000,18895.000000
16384,1297711.030746,1297711.030746,1297711.030746,1297711.030746,1297711.030746,1297711.030746,21992.000000,21992.000000,21992.000000,21992.000000,21992.000000,21992.000000
128,913746.896071,913746.896071,913746.896071,913746.896071,913746.896071,913746.896071,18050.000000,18050.000000,18050.000000,18050.000000,18050.000000,18050.000000
4,675010.296650,675010.296650,675010.296650,675010.296650,675010.296650,675010.296650,10087.000000,10087.000000,10087.000000,10087.000000,10087.000000,10087.000000
1024,880587.887180,880587.887180,880587.887180,880587.887180,880587.887180,880587.887180,14193.000000,14193.000000,14193.000000,14193.000000,14193.000000,14193.000000
16,858877.362168,858877.362168,858877.362168,858877.362168,858877.362168,858877.362168,13814.000000,13814.000000,13814.000000,13814.000000,13814.000000,13814.000000
8,586705.214028,586705.214028,586705.214028,586705.214028,586705.214028,586705.214028,8649.000000,8649.000000,8649.000000,8649.000000,8649.000000,8649.000000
64,973863.880719,973863.880719,973863.880719,973863.880719,973863.880719,973863.880719,17096.000000,17096.000000,17096.000000,17096.000000,17096.000000,17096.000000
8192,1324920.493361,1324920.493361,1324920.493361,1324920.493361,1324920.493361,1324920.493361,21645.000000,21645.000000,21645.000000,21645.000000,21645.000000,21645.000000
32,1076038.399128,1076038.399128,1076038.399128,1076038.399128,1076038.399128,1076038.399128,16539.000000,16539.000000,16539.000000,16539.000000,16539.000000,16539.000000
65536,2113197.160529,2113197.160529,2113197.160529,2113197.160529,2113197.160529,2113197.160529,35110.000000,35110.000000,35110.000000,35110.000000,35110.000000,35110.000000
2048,1275017.969298,1275017.969298,1275017.969298,1275017.969298,1275017.969298,1275017.969298,20924.000000,20924.000000,20924.000000,20924.000000,20924.000000,20924.000000
256,1131658.549856,1131658.549856,1131658.549856,1131658.549856,1131658.549856,1131658.549856,20547.000000,20547.000000,20547.000000,20547.000000,20547.000000,20547.000000
32768,1997235.397008,1997235.397008,1997235.397008,1997235.397008,1997235.397008,1997235.397008,37240.000000,37240.000000,37240.000000,37240.000000,37240.000000,37240.000000
4096,1655304.368167,1655304.368167,1655304.368167,1655304.368167,1655304.368167,1655304.368167,25970.000000,25970.000000,25970.000000,25970.000000,25970.000000,25970.000000
