frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
65536,856957.498455,856957.498455,856957.498455,856957.498455,856957.498455,856957.498455,17478.000000,17478.000000,17478.000000,17478.000000,17478.000000,17478.000000
2,508109.689671,508109.689671,508109.689671,508109.689671,508109.689671,508109.689671,9294.000000,9294.000000,9294.000000,9294.000000,9294.000000,9294.000000
16384,1299823.789117,1299823.789117,1299823.789117,1299823.789117,1299823.789117,1299823.789117,26535.000000,26535.000000,26535.000000,26535.000000,26535.000000,26535.000000
512,1113729.462781,1113729.462781,1113729.462781,1113729.462781,1113729.462781,1113729.462781,20518.000000,20518.000000,20518.000000,20518.000000,20518.000000,20518.000000
16,712151.561747,712151.561747,712151.561747,712151.561747,712151.561747,712151.561747,12051.000000,12051.000000,12051.000000,12051.000000,12051.000000,12051.000000
4,814316.577297,814316.577297,814316.577297,814316.577297,814316.577297,814316.577297,13933.000000,13933.000000,13933.000000,13933.000000,13933.000000,13933.000000
8,445388.835705,445388.835705,445388.835705,445388.835705,445388.835705,445388.835705,6863.000000,6863.000000,6863.000000,6863.000000,6863.000000,6863.000000
4096,692620.863411,692620.863411,692620.863411,692620.863411,692620.863411,692620.863411,13631.000000,13631.000000,13631.000000,13631.000000,13631.000000,13631.000000
2048,1164150.077094,1164150.077094,1164150.077094,1164150.077094,1164150.077094,1164150.077094,20839.000000,20839.000000,20839.000000,20839.000000,20839.000000,20839.000000
128,1048590.939702,1048590.939702,1048590.939702,1048590.939702,1048590.939702,1048590.939702,19153.000000,19153.000000,19153.000000,19153.000000,19153.000000,19153.000000
256,1195446.967230,1195446.967230,1195446.967230,1195446.967230,1195446.967230,1195446.967230,21135.000000,21135.000000,21135.000000,21135.000000,21135.000000,21135.000000
64,848266.508038,848266.508038,848266.508038,848266.508038,848266.508038,848266.508038,13539.000000,13539.000000,13539.000000,13539.000000,13539.000000,13539.000000
32768,2992073.778291,2992073.778291,2992073.778291,2992073.778291,2992073.778291,2992073.778291,47803.000000,47803.000000,47803.000000,47803.000000,47803.000000,47803.000000
32,802652.147124,802652.147124,802652.147124,802652.147124,802652.147124,802652.147124,13302.000000,13302.000000,13302.000000,13302.000000,13302.000000,13302.000000
1024,1601070.208763,1601070.208763,1601070.208763,1601070.208763,1601070.208763,1601070.208763,24725.000000,24725.000000,24725.000000,24725.000000,24725.000000,24725.000000
8192,1007109.506988,1007109.506988,1007109.506988,1007109.506988,1007109.506988,1007109.506988,14836.000000,14836.000000,14836.000000,14836.000000,14836.000000,14836.000000
