frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
32,669593.546223,669593.546223,669593.546223,669593.546223,669593.546223,669593.546223,13463.000000,13463.000000,13463.000000,13463.000000,13463.000000,13463.000000
8,670915.727218,670915.727218,670915.727218,670915.727218,670915.727218,670915.727218,12789.000000,12789.000000,12789.000000,12789.000000,12789.000000,12789.000000
4,514044.089364,514044.089364,514044.089364,514044.089364,514044.089364,514044.089364,7630.000000,7630.000000,7630.000000,7630.000000,7630.000000,7630.000000
16,739179.204296,739179.204296,739179.204296,739179.204296,739179.204296,739179.204296,12040.000000,12040.000000,12040.000000,12040.000000,12040.000000,12040.000000
65536,1639838.296052,1639838.296052,1639838.296052,1639838.296052,1639838.296052,1639838.296052,35656.000000,35656.000000,35656.000000,35656.000000,35656.000000,35656.000000
128,654382.272413,654382.272413,654382.272413,654382.272413,654382.272413,654382.272413,10585.000000,10585.000000,10585.000000,10585.000000,10585.000000,10585.000000
32768,2382378.155536,2382378.155536,2382378.155536,2382378.155536,2382378.155536,2382378.155536,39879.000000,39879.000000,39879.000000,39879.000000,39879.000000,39879.000000
2,496563.349581,496563.349581,496563.349581,496563.349581,496563.349581,496563.349581,8982.000000,8982.000000,8982.000000,8982.000000,8982.000000,8982.000000
2048,1221985.189778,1221985.189778,1221985.189778,1221985.189778,1221985.189778,1221985.189778,21747.000000,21747.000000,21747.000000,21747.000000,21747.000000,21747.000000
256,840679.587624,840679.587624,840679.587624,840679.587624,840679.587624,840679.587624,13482.000000,13482.000000,13482.000000,13482.000000,13482.000000,13482.000000
512,929077.669147,929077.669147,929077.669147,929077.669147,929077.669147,929077.669147,17974.000000,17974.000000,17974.000000,17974.000000,17974.000000,17974.000000
1024,1240743.871029,1240743.871029,1240743.871029,1240743.871029,1240743.871029,1240743.871029,23559.000000,23559.000000,23559.000000,23559.000000,23559.000000,23559.000000
4096,1576930.614639,1576930.614639,1576930.614639,1576930.614639,1576930.614639,1576930.614639,24605.000000,24605.000000,24605.000000,24605.000000,24605.000000,24605.000000
16384,1573419.419900,1573419.419900,1573419.419900,1573419.419900,1573419.419900,1573419.419900,24503.000000,24503.000000,24503.000000,24503.000000,24503.000000,24503.000000
8192,1635767.790242,1635767.790242,1635767.790242,1635767.790242,1635767.790242,1635767.790242,30827.000000,30827.000000,30827.000000,30827.000000,30827.000000,30827.000000
64,728701.185466,728701.185466,728701.185466,728701.185466,728701.185466,728701.185466,13152.000000,13152.000000,13152.000000,13152.000000,13152.000000,13152.000000
