frequency,RFDynamic_njobs200_mode0_L2_norm_flow_time,RFDynamic_njobs200_mode1_L2_norm_flow_time,RFDynamic_njobs200_mode2_L2_norm_flow_time,RFDynamic_njobs200_mode4_L2_norm_flow_time,RFDynamic_njobs200_mode8_L2_norm_flow_time,RFDynamic_njobs200_mode16_L2_norm_flow_time,RFDynamic_njobs200_mode0_maximum_flow_time,RFDynamic_njobs200_mode1_maximum_flow_time,RFDynamic_njobs200_mode2_maximum_flow_time,RFDynamic_njobs200_mode4_maximum_flow_time,RFDynamic_njobs200_mode8_maximum_flow_time,RFDynamic_njobs200_mode16_maximum_flow_time
32,872583.981811,872583.981811,872583.981811,872583.981811,872583.981811,872583.981811,13435.000000,13435.000000,13435.000000,13435.000000,13435.000000,13435.000000
32768,472475.658433,472475.658433,472475.658433,472475.658433,472475.658433,472475.658433,16011.000000,16011.000000,16011.000000,16011.000000,16011.000000,16011.000000
64,934409.547647,934409.547647,934409.547647,934409.547647,934409.547647,934409.547647,17446.000000,17446.000000,17446.000000,17446.000000,17446.000000,17446.000000
2048,483029.573081,483029.573081,483029.573081,483029.573081,483029.573081,483029.573081,7786.000000,7786.000000,7786.000000,7786.000000,7786.000000,7786.000000
1024,1429771.318308,1429771.318308,1429771.318308,1429771.318308,1429771.318308,1429771.318308,23992.000000,23992.000000,23992.000000,23992.000000,23992.000000,23992.000000
8,624043.634474,624043.634474,624043.634474,624043.634474,624043.634474,624043.634474,10698.000000,10698.000000,10698.000000,10698.000000,10698.000000,10698.000000
256,1303695.190255,1303695.190255,1303695.190255,1303695.190255,1303695.190255,1303695.190255,23303.000000,23303.000000,23303.000000,23303.000000,23303.000000,23303.000000
512,1117334.562133,1117334.562133,1117334.562133,1117334.562133,1117334.562133,1117334.562133,19465.000000,19465.000000,19465.000000,19465.000000,19465.000000,19465.000000
128,861152.010477,861152.010477,861152.010477,861152.010477,861152.010477,861152.010477,13843.000000,13843.000000,13843.000000,13843.000000,13843.000000,13843.000000
16384,1452550.765984,1452550.765984,1452550.765984,1452550.765984,1452550.765984,1452550.765984,33867.000000,33867.000000,33867.000000,33867.000000,33867.000000,33867.000000
2,923956.045849,923956.045849,923956.045849,923956.045849,923956.045849,923956.045849,13212.000000,13212.000000,13212.000000,13212.000000,13212.000000,13212.000000
8192,1706597.741195,1706597.741195,1706597.741195,1706597.741195,1706597.741195,1706597.741195,29687.000000,29687.000000,29687.000000,29687.000000,29687.000000,29687.000000
4096,769942.882368,769942.882368,769942.882368,769942.882368,769942.882368,769942.882368,11636.000000,11636.000000,11636.000000,11636.000000,11636.000000,11636.000000
65536,1402290.672551,1402290.672551,1402290.672551,1402290.672551,1402290.672551,1402290.672551,29565.000000,29565.000000,29565.000000,29565.000000,29565.000000,29565.000000
16,635186.124897,635186.124897,635186.124897,635186.124897,635186.124897,635186.124897,11918.000000,11918.000000,11918.000000,11918.000000,11918.000000,11918.000000
4,690369.606034,690369.606034,690369.606034,690369.606034,690369.606034,690369.606034,12499.000000,12499.000000,12499.000000,12499.000000,12499.000000,12499.000000
