frequency,RFDynamic_njobs50_mode0_L2_norm_flow_time,RFDynamic_njobs50_mode1_L2_norm_flow_time,RFDynamic_njobs50_mode2_L2_norm_flow_time,RFDynamic_njobs50_mode4_L2_norm_flow_time,RFDynamic_njobs50_mode8_L2_norm_flow_time,RFDynamic_njobs50_mode16_L2_norm_flow_time,RFDynamic_njobs50_mode0_maximum_flow_time,RFDynamic_njobs50_mode1_maximum_flow_time,RFDynamic_njobs50_mode2_maximum_flow_time,RFDynamic_njobs50_mode4_maximum_flow_time,RFDynamic_njobs50_mode8_maximum_flow_time,RFDynamic_njobs50_mode16_maximum_flow_time
4096,396179.946763,396179.946763,396179.946763,396179.946763,396179.946763,396179.946763,9416.000000,9416.000000,9416.000000,9416.000000,9416.000000,9416.000000
128,1041130.074648,1041130.074648,1041130.074648,1041130.074648,1041130.074648,1041130.074648,19496.000000,19496.000000,19496.000000,19496.000000,19496.000000,19496.000000
256,972644.307130,972644.307130,972644.307130,972644.307130,972644.307130,972644.307130,17923.000000,17923.000000,17923.000000,17923.000000,17923.000000,17923.000000
2048,896665.323121,896665.323121,896665.323121,896665.323121,896665.323121,896665.323121,16143.000000,16143.000000,16143.000000,16143.000000,16143.000000,16143.000000
8,795425.003956,795425.003956,795425.003956,795425.003956,795425.003956,795425.003956,13681.000000,13681.000000,13681.000000,13681.000000,13681.000000,13681.000000
16,481762.007052,481762.007052,481762.007052,481762.007052,481762.007052,481762.007052,7985.000000,7985.000000,7985.000000,7985.000000,7985.000000,7985.000000
8192,680607.750188,680607.750188,680607.750188,680607.750188,680607.750188,680607.750188,14866.000000,14866.000000,14866.000000,14866.000000,14866.000000,14866.000000
32768,2259516.145558,2259516.145558,2259516.145558,2259516.145558,2259516.145558,2259516.145558,46741.000000,46741.000000,46741.000000,46741.000000,46741.000000,46741.000000
2,392628.885964,392628.885964,392628.885964,392628.885964,392628.885964,392628.885964,6873.000000,6873.000000,6873.000000,6873.000000,6873.000000,6873.000000
4,524865.585203,524865.585203,524865.585203,524865.585203,524865.585203,524865.585203,7985.000000,7985.000000,7985.000000,7985.000000,7985.000000,7985.000000
1024,1059973.522667,1059973.522667,1059973.522667,1059973.522667,1059973.522667,1059973.522667,19185.000000,19185.000000,19185.000000,19185.000000,19185.000000,19185.000000
32,823729.494914,823729.494914,823729.494914,823729.494914,823729.494914,823729.494914,16193.000000,16193.000000,16193.000000,16193.000000,16193.000000,16193.000000
64,640872.933169,640872.933169,640872.933169,640872.933169,640872.933169,640872.933169,10805.000000,10805.000000,10805.000000,10805.000000,10805.000000,10805.000000
65536,2220786.843769,2220786.843769,2220786.843769,2220786.843769,2220786.843769,2220786.843769,46625.000000,46625.000000,46625.000000,46625.000000,46625.000000,46625.000000
16384,1749808.032619,1749808.032619,1749808.032619,1749808.032619,1749808.032619,1749808.032619,28774.000000,28774.000000,28774.000000,28774.000000,28774.000000,28774.000000
512,1569469.962929,1569469.962929,1569469.962929,1569469.962929,1569469.962929,1569469.962929,25515.000000,25515.000000,25515.000000,25515.000000,25515.000000,25515.000000
