frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
32768,852035.494152,852035.494152,852035.494152,852035.494152,852035.494152,852035.494152,15891.000000,15891.000000,15891.000000,15891.000000,15891.000000,15891.000000
8,501940.880331,501940.880331,501940.880331,501940.880331,501940.880331,501940.880331,8473.000000,8473.000000,8473.000000,8473.000000,8473.000000,8473.000000
128,1143395.009612,1143395.009612,1143395.009612,1143395.009612,1143395.009612,1143395.009612,18104.000000,18104.000000,18104.000000,18104.000000,18104.000000,18104.000000
4096,1296694.465760,1296694.465760,1296694.465760,1296694.465760,1296694.465760,1296694.465760,23804.000000,23804.000000,23804.000000,23804.000000,23804.000000,23804.000000
2,536450.030598,536450.030598,536450.030598,536450.030598,536450.030598,536450.030598,7589.000000,7589.000000,7589.000000,7589.000000,7589.000000,7589.000000
1024,785443.256562,785443.256562,785443.256562,785443.256562,785443.256562,785443.256562,15060.000000,15060.000000,15060.000000,15060.000000,15060.000000,15060.000000
256,1289610.772572,1289610.772572,1289610.772572,1289610.772572,1289610.772572,1289610.772572,23470.000000,23470.000000,23470.000000,23470.000000,23470.000000,23470.000000
64,685442.046253,685442.046253,685442.046253,685442.046253,685442.046253,685442.046253,13788.000000,13788.000000,13788.000000,13788.000000,13788.000000,13788.000000
2048,839396.936946,839396.936946,839396.936946,839396.936946,839396.936946,839396.936946,14186.000000,14186.000000,14186.000000,14186.000000,14186.000000,14186.000000
8192,1341943.170410,1341943.170410,1341943.170410,1341943.170410,1341943.170410,1341943.170410,22793.000000,22793.000000,22793.000000,22793.000000,22793.000000,22793.000000
65536,822165.413264,822165.413264,822165.413264,822165.413264,822165.413264,822165.413264,16229.000000,16229.000000,16229.000000,16229.000000,16229.000000,16229.000000
16,737951.940173,737951.940173,737951.940173,737951.940173,737951.940173,737951.940173,13478.000000,13478.000000,13478.000000,13478.000000,13478.000000,13478.000000
4,882023.627331,882023.627331,882023.627331,882023.627331,882023.627331,882023.627331,14779.000000,14779.000000,14779.000000,14779.000000,14779.000000,14779.000000
512,1473019.465246,1473019.465246,1473019.465246,1473019.465246,1473019.465246,1473019.465246,22560.000000,22560.000000,22560.000000,22560.000000,22560.000000,22560.000000
32,1215942.659532,1215942.659532,1215942.659532,1215942.659532,1215942.659532,1215942.659532,19790.000000,19790.000000,19790.000000,19790.000000,19790.000000,19790.000000
16384,1473960.978930,1473960.978930,1473960.978930,1473960.978930,1473960.978930,1473960.978930,20297.000000,20297.000000,20297.000000,20297.000000,20297.000000,20297.000000
