frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
1024,1067846.550198,17281.000000,1067846.550198,17281.000000,1067846.550198,17281.000000,1067846.550198,17281.000000,1067846.550198,17281.000000,1067846.550198,17281.000000
8192,698880.387363,14723.000000,698880.387363,14723.000000,698880.387363,14723.000000,698880.387363,14723.000000,698880.387363,14723.000000,698880.387363,14723.000000
8,551565.684669,27618.000000,551565.684669,27618.000000,551565.684669,27618.000000,551565.684669,27618.000000,551565.684669,27618.000000,551565.684669,27618.000000
32,897105.911408,15833.000000,897105.911408,15833.000000,897105.911408,15833.000000,897105.911408,15833.000000,897105.911408,15833.000000,897105.911408,15833.000000
2,497461.733589,10559.000000,497461.733589,10559.000000,497461.733589,10559.000000,497461.733589,10559.000000,497461.733589,10559.000000,497461.733589,10559.000000
16,624385.814913,13646.000000,624385.814913,13646.000000,624385.814913,13646.000000,624385.814913,13646.000000,624385.814913,13646.000000,624385.814913,13646.000000
64,1129765.149875,18502.000000,1129765.149875,18502.000000,1129765.149875,18502.000000,1129765.149875,18502.000000,1129765.149875,18502.000000,1129765.149875,18502.000000
4,714415.542421,24082.000000,714415.542421,24082.000000,714415.542421,24082.000000,714415.542421,24082.000000,714415.542421,24082.000000,714415.542421,24082.000000
2048,919851.349424,14895.000000,919851.349424,14895.000000,919851.349424,14895.000000,919851.349424,14895.000000,919851.349424,14895.000000,919851.349424,14895.000000
32768,709794.174148,18004.000000,709794.174148,18004.000000,709794.174148,18004.000000,709794.174148,18004.000000,709794.174148,18004.000000,709794.174148,18004.000000
65536,1584989.531069,26707.000000,1584989.531069,26707.000000,1584989.531069,26707.000000,1584989.531069,26707.000000,1584989.531069,26707.000000,1584989.531069,26707.000000
256,963177.979276,23599.000000,963177.979276,23599.000000,963177.979276,23599.000000,963177.979276,23599.000000,963177.979276,23599.000000,963177.979276,23599.000000
4096,1089442.993694,17324.000000,1089442.993694,17324.000000,1089442.993694,17324.000000,1089442.993694,17324.000000,1089442.993694,17324.000000,1089442.993694,17324.000000
128,1228991.711204,24651.000000,1228991.711204,24651.000000,1228991.711204,24651.000000,1228991.711204,24651.000000,1228991.711204,24651.000000,1228991.711204,24651.000000
512,1249553.716585,24266.000000,1249553.716585,24266.000000,1249553.716585,24266.000000,1249553.716585,24266.000000,1249553.716585,24266.000000,1249553.716585,24266.000000
16384,1026126.675957,16287.000000,1026126.675957,16287.000000,1026126.675957,16287.000000,1026126.675957,16287.000000,1026126.675957,16287.000000,1026126.675957,16287.000000
