frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
2,169958.386951,4753.000000,171133.326827,6585.000000,169997.053366,4753.000000,169957.985193,4753.000000,169958.386951,4753.000000,169958.386951,4753.000000
4096,956360.005514,21334.000000,922472.420850,21334.000000,940040.726659,21334.000000,956360.005514,21334.000000,956360.005514,21334.000000,956360.005514,21334.000000
4,470150.179231,9072.000000,462375.521626,13324.000000,466912.797286,10118.000000,470150.179231,9072.000000,470150.179231,9072.000000,470150.179231,9072.000000
8192,1026496.283790,20116.000000,998737.653190,24409.000000,1012639.935522,20196.000000,1026497.920519,20116.000000,1026496.283790,20116.000000,1026496.283790,20116.000000
16,668860.995279,9506.000000,658552.164384,11236.000000,668860.995279,9506.000000,668860.995279,9506.000000,668860.995279,9506.000000,668860.995279,9506.000000
16384,703762.293250,15023.000000,695315.386712,18696.000000,700706.892419,15062.000000,701663.034718,15292.000000,703762.293250,15023.000000,703762.293250,15023.000000
128,874767.656172,17344.000000,852936.953515,17344.000000,870024.248634,17344.000000,873348.847745,17344.000000,874767.656172,17344.000000,874767.656172,17344.000000
256,789960.947821,14649.000000,769382.385578,17805.000000,786982.130594,14649.000000,789960.947821,14649.000000,789960.947821,14649.000000,789960.947821,14649.000000
8,628799.615251,10366.000000,621009.607396,11906.000000,627136.887768,10594.000000,628797.404872,10366.000000,628799.615251,10366.000000,628799.615251,10366.000000
1024,1010875.732189,18845.000000,977816.617615,19917.000000,1008697.711952,18845.000000,1010875.732189,18845.000000,1010875.732189,18845.000000,1010875.732189,18845.000000
64,780562.694441,12696.000000,767046.927862,15840.000000,777703.789613,12696.000000,780562.694441,12696.000000,780562.694441,12696.000000,780562.694441,12696.000000
32,920154.266730,18511.000000,910258.257692,18511.000000,913587.221459,18511.000000,920154.266730,18511.000000,920154.266730,18511.000000,920154.266730,18511.000000
512,1449461.660347,24161.000000,1405123.806024,25265.000000,1439569.484502,24161.000000,1449461.660347,24161.000000,1449461.660347,24161.000000,1449461.660347,24161.000000
2048,1120237.221618,17602.000000,1085139.919632,21841.000000,1109479.686769,18717.000000,1116475.110165,18717.000000,1116475.110165,18717.000000,1120237.221618,17602.000000
32768,2481028.809022,37089.000000,2373937.063897,46777.000000,2415156.938779,37089.000000,2481028.809022,37089.000000,2481028.809022,37089.000000,2481028.809022,37089.000000
65536,2817087.201455,37295.000000,2726527.573972,41307.000000,2806091.812668,37295.000000,2808272.576019,37295.000000,2817087.201455,37295.000000,2817087.201455,37295.000000
