frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
128,851185.291818,14495.000000,851185.291818,14495.000000,851185.291818,14495.000000,851185.291818,14495.000000,851185.291818,14495.000000,851185.291818,14495.000000
65536,461887.899297,15065.000000,461887.899297,15065.000000,461887.899297,15065.000000,461887.899297,15065.000000,461887.899297,15065.000000,461887.899297,15065.000000
2,633191.464602,9309.000000,633191.464602,9309.000000,633191.464602,9309.000000,633191.464602,9309.000000,633191.464602,9309.000000,633191.464602,9309.000000
8,486047.292631,8904.000000,486047.292631,8904.000000,486047.292631,8904.000000,486047.292631,8904.000000,486047.292631,8904.000000,486047.292631,8904.000000
16,525685.939970,10093.000000,525685.939970,10093.000000,525685.939970,10093.000000,525685.939970,10093.000000,525685.939970,10093.000000,525685.939970,10093.000000
32768,1278483.291146,28525.000000,1278483.291146,28525.000000,1278483.291146,28525.000000,1278483.291146,28525.000000,1278483.291146,28525.000000,1278483.291146,28525.000000
64,757234.332637,15089.000000,757234.332637,15089.000000,757234.332637,15089.000000,757234.332637,15089.000000,757234.332637,15089.000000,757234.332637,15089.000000
32,832217.278759,14490.000000,832217.278759,14490.000000,832217.278759,14490.000000,832217.278759,14490.000000,832217.278759,14490.000000,832217.278759,14490.000000
16384,749964.329486,17305.000000,749964.329486,17305.000000,749964.329486,17305.000000,749964.329486,17305.000000,749964.329486,17305.000000,749964.329486,17305.000000
4,643903.500041,9742.000000,643903.500041,9742.000000,643903.500041,9742.000000,643903.500041,9742.000000,643903.500041,9742.000000,643903.500041,9742.000000
512,1173738.085720,19370.000000,1173738.085720,19370.000000,1173738.085720,19370.000000,1173738.085720,19370.000000,1173738.085720,19370.000000,1173738.085720,19370.000000
4096,1417614.393628,25728.000000,1417614.393628,25728.000000,1417614.393628,25728.000000,1417614.393628,25728.000000,1417614.393628,25728.000000,1417614.393628,25728.000000
256,1160206.177006,16537.000000,1160206.177006,16537.000000,1160206.177006,16537.000000,1160206.177006,16537.000000,1160206.177006,16537.000000,1160206.177006,16537.000000
1024,1460410.942268,26669.000000,1460410.942268,26669.000000,1460410.942268,26669.000000,1460410.942268,26669.000000,1460410.942268,26669.000000,1460410.942268,26669.000000
2048,1274628.913049,20058.000000,1274628.913049,20058.000000,1274628.913049,20058.000000,1274628.913049,20058.000000,1274628.913049,20058.000000,1274628.913049,20058.000000
8192,3000598.008405,47478.000000,3000598.008405,47478.000000,3000598.008405,47478.000000,3000598.008405,47478.000000,3000598.008405,47478.000000,3000598.008405,47478.000000
