frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
16,354212.690470,5371.000000,353710.225638,6535.000000,354212.690470,5371.000000,354212.690470,5371.000000,354212.690470,5371.000000,354212.690470,5371.000000
2,627393.198541,13820.000000,625690.829515,13820.000000,627393.198541,13820.000000,627393.198541,13820.000000,627393.198541,13820.000000,627393.198541,13820.000000
64,646530.083432,10672.000000,645244.696796,11423.000000,646530.083432,10672.000000,646530.083432,10672.000000,646530.083432,10672.000000,646530.083432,10672.000000
8,661309.862095,10405.000000,658560.803447,10887.000000,661126.382026,10405.000000,661309.862095,10405.000000,661309.862095,10405.000000,661309.862095,10405.000000
4,779548.196090,12887.000000,777048.568861,12887.000000,779548.196090,12887.000000,779548.196090,12887.000000,779548.196090,12887.000000,779548.196090,12887.000000
128,691720.979937,11740.000000,690390.699357,11740.000000,691720.979937,11740.000000,691720.979937,11740.000000,691720.979937,11740.000000,691720.979937,11740.000000
1024,978777.991529,16742.000000,968784.579790,16742.000000,978180.342395,16742.000000,978267.824512,16742.000000,978777.991529,16742.000000,978777.991529,16742.000000
2048,1088493.958606,18925.000000,1086845.955477,18925.000000,1087798.488920,18925.000000,1088493.958606,18925.000000,1088493.958606,18925.000000,1088493.958606,18925.000000
4096,1533038.043056,27525.000000,1518380.990628,27525.000000,1521815.792515,27525.000000,1526330.347597,27525.000000,1526200.296663,27525.000000,1533038.043056,27525.000000
512,1484667.685447,25759.000000,1468816.566858,25759.000000,1484667.685447,25759.000000,1484667.685447,25759.000000,1484667.685447,25759.000000,1484667.685447,25759.000000
256,1519525.099362,23312.000000,1508065.568165,25179.000000,1519525.099362,23312.000000,1519525.099362,23312.000000,1519525.099362,23312.000000,1519525.099362,23312.000000
32,1261976.171440,19708.000000,1255727.238805,36229.000000,1261976.171440,19708.000000,1261976.171440,19708.000000,1261976.171440,19708.000000,1261976.171440,19708.000000
8192,1588259.094025,25498.000000,1577352.278173,29514.000000,1581449.670574,25498.000000,1588259.094025,25498.000000,1588259.094025,25498.000000,1588259.094025,25498.000000
16384,1706897.585162,27673.000000,1689785.590178,29685.000000,1706897.585162,27673.000000,1706897.585162,27673.000000,1706897.585162,27673.000000,1706897.585162,27673.000000
32768,2476739.595967,32260.000000,2455424.966288,32847.000000,2471643.677868,32260.000000,2476739.595967,32260.000000,2476739.595967,32260.000000,2476739.595967,32260.000000
65536,3383377.970922,68570.000000,3378795.071287,68570.000000,3383377.970922,68570.000000,3383377.970922,68570.000000,3383377.970922,68570.000000,3383377.970922,68570.000000
