frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
2048,1156250.161512,20236.000000,1134542.007529,39971.000000,1117832.525972,22844.000000,1138581.776096,20665.000000,1156250.161512,20236.000000,1156250.161512,20236.000000
16,414729.098355,7455.000000,408402.959222,10537.000000,408458.333844,8169.000000,414725.758713,7455.000000,414729.098355,7455.000000,414729.098355,7455.000000
8,443480.871987,9326.000000,433817.397038,11778.000000,435268.590254,9882.000000,443041.451105,9326.000000,443480.871987,9326.000000,443480.871987,9326.000000
4,801645.965265,14008.000000,791842.763694,27644.000000,774993.504565,25146.000000,791665.376506,14483.000000,801645.965265,14008.000000,801645.965265,14008.000000
8192,1174986.545203,20949.000000,1165940.960608,32703.000000,1132893.338948,24624.000000,1157003.028192,20949.000000,1168293.329106,20949.000000,1174986.545203,20949.000000
2,729024.999508,11862.000000,716081.248454,18222.000000,712204.736472,12799.000000,726702.338482,11862.000000,729024.999508,11862.000000,729024.999508,11862.000000
32,991684.793151,16908.000000,968018.684259,20863.000000,960948.614580,16933.000000,988685.015371,16908.000000,991684.793151,16908.000000,991684.793151,16908.000000
64,1243101.539942,20473.000000,1228188.069759,30670.000000,1202349.815204,22473.000000,1232475.049115,20473.000000,1243101.539942,20473.000000,1243101.539942,20473.000000
32768,1476966.142243,20519.000000,1440383.082230,27698.000000,1433273.128562,21552.000000,1462617.100392,20974.000000,1476269.837100,20519.000000,1476966.142243,20519.000000
256,1110895.653237,18144.000000,1093806.003352,22823.000000,1075214.233802,18325.000000,1105441.237797,18144.000000,1110895.653237,18144.000000,1110895.653237,18144.000000
128,1088683.955979,19954.000000,1064423.645881,24633.000000,1051964.474490,20620.000000,1081442.853898,19954.000000,1088683.955979,19954.000000,1088683.955979,19954.000000
1024,1437594.078808,20649.000000,1414299.246580,44425.000000,1384082.272871,42169.000000,1422416.693692,20649.000000,1437594.078808,20649.000000,1437594.078808,20649.000000
4096,1541788.471042,24028.000000,1512562.870644,31831.000000,1491413.230179,25420.000000,1526477.807568,24933.000000,1541788.471042,24028.000000,1541788.471042,24028.000000
65536,2653657.806681,44203.000000,2627953.260088,51502.000000,2619669.552278,47616.000000,2625680.400873,44203.000000,2653657.806681,44203.000000,2653657.806681,44203.000000
512,1876527.152065,31567.000000,1842041.088934,40344.000000,1807001.257332,32439.000000,1859855.459594,31567.000000,1876527.152065,31567.000000,1876527.152065,31567.000000
16384,1562170.046296,22085.000000,1532441.294197,35905.000000,1512471.250596,27349.000000,1532707.915058,24957.000000,1537725.543044,25430.000000,1562170.046296,22085.000000
